v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,rdma_mode,fallback_count,rdma_link_count
55,40,20,8539.0,14473.0,3877942.333484275,6403768.241796603,0.5899951634077247,0.6055719362505071,48,78,0,697.7411028055897,36565.0,6871,29694.0,0.11467594382167245,0.14851030883491523,31,303.74110280558966,394.0,7,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
55,40,19,8539.0,14473.0,3877942.333484275,6403768.241796603,0.5899951634077247,0.6055719362505071,48,79,0,700.1866151499181,37655.0,6964,30691.0,0.10269295193918304,0.11992085567631117,25,392.1866151499181,308.0,10,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
55,40,18,8539.0,14473.0,3877942.333484275,6403768.241796603,0.5899951634077247,0.6055719362505071,48,80,0,702.0996225091485,37871.0,7029,30842.0,0.09431774255894854,0.11559085825710436,6,614.0996225091485,88.0,5,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
56,41,19,8614.0,14548.0,3889251.2653358076,6415077.173648136,0.5921088809458345,0.606267260713882,48,81,1,704.0,37796.0,6994,30802.0,0.09882747068676712,0.11673787744100017,55,150.78575802043656,704.0,2,1,True,"{0: np.int64(54), 1: np.int64(9)}","{(0, 1): [(np.int64(54), 9)]}","{(0, np.int64(54)): {'cpu': 18}, (1, np.int64(9)): {'cpu': 17}}","{((0, 1), (np.int64(54), 9)): {'bw': 40.0}}",75.0,75.0,75.0,35.0,40.0,35.0,40.0,35.0,40.0,0.0,1.0,11308.931851532741,11308.931851532741,150.78575802043656,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -65}, 1: {'cpu': -67}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0,"OrderedDict([((0, 1), 0)])",0.0,0.0
56,41,18,8614.0,14548.0,3889251.2653358076,6415077.173648136,0.5921088809458345,0.606267260713882,48,82,0,709.8856791350164,37913.0,7016,30897.0,0.09599278443499548,0.1140137068792475,30,331.8856791350164,378.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
56,41,17,8614.0,14548.0,3889251.2653358076,6415077.173648136,0.5921088809458345,0.606267260713882,48,83,0,713.8843346536152,38098.0,7032,31066.0,0.09393119443370701,0.10916755082728757,14,539.8843346536152,174.0,3,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
57,42,18,8696.0,14661.0,3937532.1472320436,6481610.58406612,0.593138257963304,0.6074928594000636,48,84,1,722.0,37985.0,7007,30978.0,0.09715242881072028,0.11169099303185848,56,588.791242637025,722.0,4,3,True,"{2: np.int64(73), 3: np.int64(52), 0: np.int64(9), 1: np.int64(5)}","{(2, 3): [(np.int64(73), 61), (61, np.int64(52))], (0, 3): [(np.int64(9), 52)], (1, 3): [(np.int64(5), 20), (20, np.int64(52))]}","{(2, np.int64(73)): {'cpu': 10}, (3, np.int64(52)): {'cpu': 1}, (0, np.int64(9)): {'cpu': 2}, (1, np.int64(5)): {'cpu': 12}}","{((2, 3), (np.int64(73), 61)): {'bw': 28.0}, ((2, 3), (61, np.int64(52))): {'bw': 28.0}, ((0, 3), (np.int64(9), 52)): {'bw': 26.0}, ((1, 3), (np.int64(5), 20)): {'bw': 3.0}, ((1, 3), (20, np.int64(52))): {'bw': 3.0}}",113.0,82.0,82.0,25.0,57.0,25.0,57.0,25.0,88.0,31.0,0.7256637168141593,66533.41041798382,48280.88189623605,427.26444155961104,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -55}, 3: {'cpu': -71}, 0: {'cpu': -72}, 1: {'cpu': -50}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,4.0,3.0,"OrderedDict([((2, 3), 0), ((0, 3), 0), ((1, 3), 0)])",0.0,0.0
57,42,17,8696.0,14661.0,3937532.1472320436,6481610.58406612,0.593138257963304,0.6074928594000636,48,85,0,724.6404594534066,38076.0,7047,31029.0,0.09199845380749905,0.1102285435723912,44,160.6404594534066,564.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
58,43,18,8854.0,14886.0,4116012.2202585386,6735775.245021572,0.5947870482332392,0.6110673338307558,48,86,1,737.0,37851.0,7019,30832.0,0.09560623630975384,0.11587761305307831,57,1129.620715357564,737.0,4,4,True,"{0: np.int64(45), 1: np.int64(73), 2: np.int64(31), 3: np.int64(59)}","{(0, 1): [(np.int64(45), 97), (97, np.int64(73))], (0, 3): [(np.int64(45), 59)], (0, 2): [(np.int64(45), 31)], (1, 2): [(np.int64(73), 55), (55, np.int64(31))]}","{(0, np.int64(45)): {'cpu': 14}, (1, np.int64(73)): {'cpu': 7}, (2, np.int64(31)): {'cpu': 3}, (3, np.int64(59)): {'cpu': 4}}","{((0, 1), (np.int64(45), 97)): {'bw': 38.0}, ((0, 1), (97, np.int64(73))): {'bw': 38.0}, ((0, 3), (np.int64(45), 59)): {'bw': 35.0}, ((0, 2), (np.int64(45), 31)): {'bw': 28.0}, ((1, 2), (np.int64(73), 55)): {'bw': 29.0}, ((1, 2), (55, np.int64(31))): {'bw': 29.0}}",225.0,158.0,158.0,28.0,130.0,28.0,130.0,28.0,197.0,67.0,0.7022222222222222,254164.6609554519,178480.0730264951,793.2447690066449,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -64}, 1: {'cpu': -48}, 2: {'cpu': -56}, 3: {'cpu': -71}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,4.0,4.0,"OrderedDict([((0, 1), 0), ((0, 3), 0), ((0, 2), 0), ((1, 2), 0)])",0.0,0.0
59,43,18,8854.0,14886.0,4116012.2202585386,6735775.245021572,0.5947870482332392,0.6110673338307558,48,87,1,751.0,37851.0,7019,30832.0,0.09560623630975384,0.11587761305307831,58,208.2795733514517,751.0,9,20,False,"{8: np.int64(21), 1: np.int64(5), 0: np.int64(52), 6: np.int64(67), 2: np.int64(91), 4: np.int64(44), 5: np.int64(80), 3: np.int64(29), 7: np.int64(15)}","{(0, 8): [(np.int64(52), 20), (20, 5), (5, np.int64(21))], (1, 4): [(np.int64(5), 30), (30, np.int64(44))], (7, 8): [(np.int64(15), 73), (73, 86), (86, np.int64(21))], (5, 8): [(np.int64(80), 2), (2, np.int64(21))], (1, 6): [(np.int64(5), 21), (21, 76), (76, np.int64(67))], (0, 5): [(np.int64(52), 28), (28, 40), (40, np.int64(80))], (4, 6): [(np.int64(44), 12), (12, np.int64(67))], (1, 3): [(np.int64(5), 29)], (2, 5): [(np.int64(91), 70), (70, np.int64(80))], (0, 4): [(np.int64(52), 54), (54, 76), (76, np.int64(44))]}","{(8, np.int64(21)): {'cpu': 20}, (1, np.int64(5)): {'cpu': 19}, (0, np.int64(52)): {'cpu': 8}, (6, np.int64(67)): {'cpu': 12}, (2, np.int64(91)): {'cpu': 17}, (4, np.int64(44)): {'cpu': 8}, (5, np.int64(80)): {'cpu': 7}, (3, np.int64(29)): {'cpu': 13}, (7, np.int64(15)): {'cpu': 3}}","{((0, 8), (np.int64(52), 20)): {'bw': 50.0}, ((0, 8), (20, 5)): {'bw': 50.0}, ((0, 8), (5, np.int64(21))): {'bw': 50.0}, ((1, 4), (np.int64(5), 30)): {'bw': 49.0}, ((1, 4), (30, np.int64(44))): {'bw': 49.0}, ((7, 8), (np.int64(15), 73)): {'bw': 46.0}, ((7, 8), (73, 86)): {'bw': 46.0}, ((7, 8), (86, np.int64(21))): {'bw': 46.0}, ((5, 8), (np.int64(80), 2)): {'bw': 49.0}, ((5, 8), (2, np.int64(21))): {'bw': 49.0}, ((1, 6), (np.int64(5), 21)): {'bw': 42.0}, ((1, 6), (21, 76)): {'bw': 42.0}, ((1, 6), (76, np.int64(67))): {'bw': 42.0}, ((0, 5), (np.int64(52), 28)): {'bw': 40.0}, ((0, 5), (28, 40)): {'bw': 40.0}, ((0, 5), (40, np.int64(80))): {'bw': 40.0}, ((4, 6), (np.int64(44), 12)): {'bw': 33.0}, ((4, 6), (12, np.int64(67))): {'bw': 33.0}, ((1, 3), (np.int64(5), 29)): {'bw': 29.0}, ((2, 5), (np.int64(91), 70)): {'bw': 28.0}, ((2, 5), (70, np.int64(80))): {'bw': 28.0}, ((0, 4), (np.int64(52), 54)): {'bw': 26.0}, ((0, 4), (54, 76)): {'bw': 26.0}, ((0, 4), (76, np.int64(44))): {'bw': 26.0}}",0.0,0.0,623.0,107.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {8: {'cpu': -51}, 1: {'cpu': -31}, 0: {'cpu': -63}, 6: {'cpu': -77}, 2: {'cpu': -54}, 4: {'cpu': -35}, 5: {'cpu': -71}, 3: {'cpu': -73}, 7: {'cpu': -71}}, 'link_level': {}, 'path_level': {}}","{'node_level': {8: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,10.0,"OrderedDict([((0, 8), 0), ((1, 4), 0), ((7, 8), 0), ((5, 8), 0), ((1, 6), 0), ((0, 5), 0), ((4, 6), 0), ((1, 3), 0), ((2, 5), 0), ((0, 4), 0)])",1.0,0.0
59,43,17,8854.0,14886.0,4116012.2202585386,6735775.245021572,0.5947870482332392,0.6110673338307558,48,88,0,756.3260497049032,38150.0,7112,31038.0,0.08362324442726454,0.10997046425601464,38,267.32604970490326,489.0,6,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
60,44,18,8921.0,14997.0,4118252.0064700423,6739485.93561078,0.5948523037940922,0.6110632243788217,48,89,1,770.0,38039.0,7089,30950.0,0.08658678005411669,0.11249390646058555,59,33.4296449478157,770.0,2,1,True,"{1: np.int64(31), 0: np.int64(50)}","{(0, 1): [(np.int64(50), 55), (55, np.int64(31))]}","{(1, np.int64(31)): {'cpu': 12}, (0, np.int64(50)): {'cpu': 11}}","{((0, 1), (np.int64(50), 55)): {'bw': 44.0}, ((0, 1), (55, np.int64(31))): {'bw': 44.0}}",111.0,67.0,67.0,23.0,44.0,23.0,44.0,23.0,88.0,44.0,0.6036036036036037,3710.690589207543,2239.786211503652,20.17825415769056,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -64}, 0: {'cpu': -43}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0,"OrderedDict([((0, 1), 0)])",0.0,0.0
60,44,17,8921.0,14997.0,4118252.0064700423,6739485.93561078,0.5948523037940922,0.6110632243788217,48,90,0,775.8969528097425,38093.0,7111,30982.0,0.08375209380234505,0.1115762911134689,10,647.8969528097425,128.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
61,45,18,9174.0,15484.0,4370743.565366893,7225507.236728433,0.5924825626453113,0.6049047384728494,48,91,1,778.0,37606.0,7043,30563.0,0.0925138513078212,0.12359131706477788,60,997.9903513709512,778.0,7,9,True,"{3: np.int64(59), 0: np.int64(91), 2: np.int64(31), 6: np.int64(85), 1: np.int64(21), 4: np.int64(54), 5: np.int64(80)}","{(2, 3): [(np.int64(31), 7), (7, 38), (38, np.int64(59))], (0, 6): [(np.int64(91), 13), (13, np.int64(85))], (0, 3): [(np.int64(91), 70), (70, np.int64(59))], (1, 4): [(np.int64(21), 76), (76, np.int64(54))], (3, 5): [(np.int64(59), 70), (70, np.int64(80))], (4, 6): [(np.int64(54), 89), (89, np.int64(85))], (2, 4): [(np.int64(31), 50), (50, np.int64(54))], (0, 1): [(np.int64(91), 20), (20, 5), (5, np.int64(21))], (3, 4): [(np.int64(59), 54)]}","{(3, np.int64(59)): {'cpu': 17}, (0, np.int64(91)): {'cpu': 19}, (2, np.int64(31)): {'cpu': 8}, (6, np.int64(85)): {'cpu': 5}, (1, np.int64(21)): {'cpu': 13}, (4, np.int64(54)): {'cpu': 5}, (5, np.int64(80)): {'cpu': 1}}","{((2, 3), (np.int64(31), 7)): {'bw': 46.0}, ((2, 3), (7, 38)): {'bw': 46.0}, ((2, 3), (38, np.int64(59))): {'bw': 46.0}, ((0, 6), (np.int64(91), 13)): {'bw': 43.0}, ((0, 6), (13, np.int64(85))): {'bw': 43.0}, ((0, 3), (np.int64(91), 70)): {'bw': 29.0}, ((0, 3), (70, np.int64(59))): {'bw': 29.0}, ((1, 4), (np.int64(21), 76)): {'bw': 14.0}, ((1, 4), (76, np.int64(54))): {'bw': 14.0}, ((3, 5), (np.int64(59), 70)): {'bw': 16.0}, ((3, 5), (70, np.int64(80))): {'bw': 16.0}, ((4, 6), (np.int64(54), 89)): {'bw': 15.0}, ((4, 6), (89, np.int64(85))): {'bw': 15.0}, ((2, 4), (np.int64(31), 50)): {'bw': 13.0}, ((2, 4), (50, np.int64(54))): {'bw': 13.0}, ((0, 1), (np.int64(91), 20)): {'bw': 6.0}, ((0, 1), (20, 5)): {'bw': 6.0}, ((0, 1), (5, np.int64(21))): {'bw': 6.0}, ((3, 4), (np.int64(59), 54)): {'bw': 3.0}}",487.0,253.0,253.0,68.0,185.0,68.0,185.0,68.0,419.0,234.0,0.5195071868583162,486021.30111765326,252491.55889685065,518.4631599524654,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -70}, 0: {'cpu': -52}, 2: {'cpu': -56}, 6: {'cpu': -81}, 1: {'cpu': -58}, 4: {'cpu': -60}, 5: {'cpu': -77}}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,7.0,9.0,"OrderedDict([((2, 3), 0), ((0, 6), 0), ((0, 3), 0), ((1, 4), 0), ((3, 5), 0), ((4, 6), 0), ((2, 4), 0), ((0, 1), 0), ((3, 4), 0)])",0.0,0.0
61,45,17,9174.0,15484.0,4370743.565366893,7225507.236728433,0.5924825626453113,0.6049047384728494,48,92,0,781.1849968758635,37654.0,7070,30584.0,0.0890349181806468,0.12298913199323258,54,93.18499687586349,688.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
62,46,18,9193.0,15509.0,4374008.90405095,7229803.734996929,0.5927525952672642,0.6049969078521338,48,93,1,788.0,37629.0,7054,30575.0,0.09109650818193527,0.12324721130960914,61,171.8599307398523,788.0,2,1,True,"{1: np.int64(52), 0: np.int64(67)}","{(0, 1): [(np.int64(67), 6), (6, 29), (29, np.int64(52))]}","{(1, np.int64(52)): {'cpu': 11}, (0, np.int64(67)): {'cpu': 5}}","{((0, 1), (np.int64(67), 6)): {'bw': 3.0}, ((0, 1), (6, 29)): {'bw': 3.0}, ((0, 1), (29, np.int64(52))): {'bw': 3.0}}",25.0,19.0,19.0,16.0,3.0,16.0,3.0,16.0,9.0,6.0,0.76,4296.498268496308,3265.338684057194,130.61354736228776,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -72}, 0: {'cpu': -84}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0,"OrderedDict([((0, 1), 0)])",0.0,0.0
63,47,19,9308.0,15702.0,4451705.5168128135,7360198.919892925,0.5927907272958859,0.6048349460747423,48,94,1,801.0,37436.0,7017,30419.0,0.09586393505991497,0.12772058612680293,62,675.6227196683747,801.0,3,2,True,"{0: np.int64(52), 2: np.int64(5), 1: np.int64(50)}","{(0, 2): [(np.int64(52), 20), (20, np.int64(5))], (0, 1): [(np.int64(52), 54), (54, np.int64(50))]}","{(0, np.int64(52)): {'cpu': 16}, (2, np.int64(5)): {'cpu': 14}, (1, np.int64(50)): {'cpu': 7}}","{((0, 2), (np.int64(52), 20)): {'bw': 44.0}, ((0, 2), (20, np.int64(5))): {'bw': 44.0}, ((0, 1), (np.int64(52), 54)): {'bw': 34.0}, ((0, 1), (54, np.int64(50))): {'bw': 34.0}}",193.0,115.0,115.0,37.0,78.0,37.0,78.0,37.0,156.0,78.0,0.5958549222797928,130395.18489599631,77696.61276186309,402.5731231184616,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -56}, 2: {'cpu': -36}, 1: {'cpu': -36}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,3.0,2.0,"OrderedDict([((0, 2), 0), ((0, 1), 0)])",0.0,0.0
63,47,18,9308.0,15702.0,4451705.5168128135,7360198.919892925,0.5927907272958859,0.6048349460747423,48,95,0,803.4296449478157,37547.0,7040,30507.0,0.09290039943306272,0.12519714392223213,59,33.4296449478157,770.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
64,48,19,9676.0,16311.0,4483356.320143507,7412577.559100512,0.5932192998589909,0.6048309490723959,49,96,1,812.0,36938.0,6948,29990.0,0.10475454194047162,0.14002236687408598,63,86.00761774644931,812.0,6,10,True,"{5: np.int64(31), 4: np.int64(67), 2: np.int64(50), 3: np.int64(55), 0: np.int64(29), 1: np.int64(69)}","{(4, 5): [(np.int64(67), 12), (12, np.int64(31))], (2, 4): [(np.int64(50), 76), (76, np.int64(67))], (3, 5): [(np.int64(55), 31)], (2, 5): [(np.int64(50), 45), (45, np.int64(31))], (1, 5): [(np.int64(69), 7), (7, np.int64(31))], (0, 5): [(np.int64(29), 52), (52, np.int64(31))], (0, 4): [(np.int64(29), 6), (6, np.int64(67))], (2, 3): [(np.int64(50), 55)], (0, 1): [(np.int64(29), 52), (52, 54), (54, np.int64(69))], (1, 3): [(np.int64(69), 7), (7, 31), (31, np.int64(55))]}","{(5, np.int64(31)): {'cpu': 13}, (4, np.int64(67)): {'cpu': 17}, (2, np.int64(50)): {'cpu': 20}, (3, np.int64(55)): {'cpu': 15}, (0, np.int64(29)): {'cpu': 14}, (1, np.int64(69)): {'cpu': 13}}","{((4, 5), (np.int64(67), 12)): {'bw': 50.0}, ((4, 5), (12, np.int64(31))): {'bw': 50.0}, ((2, 4), (np.int64(50), 76)): {'bw': 46.0}, ((2, 4), (76, np.int64(67))): {'bw': 46.0}, ((3, 5), (np.int64(55), 31)): {'bw': 39.0}, ((2, 5), (np.int64(50), 45)): {'bw': 34.0}, ((2, 5), (45, np.int64(31))): {'bw': 34.0}, ((1, 5), (np.int64(69), 7)): {'bw': 27.0}, ((1, 5), (7, np.int64(31))): {'bw': 27.0}, ((0, 5), (np.int64(29), 52)): {'bw': 27.0}, ((0, 5), (52, np.int64(31))): {'bw': 27.0}, ((0, 4), (np.int64(29), 6)): {'bw': 25.0}, ((0, 4), (6, np.int64(67))): {'bw': 25.0}, ((2, 3), (np.int64(50), 55)): {'bw': 12.0}, ((0, 1), (np.int64(29), 52)): {'bw': 9.0}, ((0, 1), (52, 54)): {'bw': 9.0}, ((0, 1), (54, np.int64(69))): {'bw': 9.0}, ((1, 3), (np.int64(69), 7)): {'bw': 7.0}, ((1, 3), (7, 31)): {'bw': 7.0}, ((1, 3), (31, np.int64(55))): {'bw': 7.0}}",609.0,368.0,368.0,92.0,276.0,92.0,276.0,92.0,517.0,241.0,0.6042692939244664,52378.63920758763,31650.803330693347,51.97176244777233,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -55}, 4: {'cpu': -67}, 2: {'cpu': -27}, 3: {'cpu': -84}, 0: {'cpu': -72}, 1: {'cpu': -43}}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,6.0,10.0,"OrderedDict([((4, 5), 0), ((2, 4), 0), ((3, 5), 0), ((2, 5), 0), ((1, 5), 0), ((0, 5), 0), ((0, 4), 0), ((2, 3), 0), ((0, 1), 0), ((1, 3), 0)])",1.0,0.0
65,49,20,9787.0,16558.0,4549252.781318593,7559212.026760388,0.5910738011837179,0.6018157402138966,49,97,1,817.0,36691.0,6905,29786.0,0.11029506506893438,0.14587216471195485,64,593.6618123881592,817.0,3,2,True,"{0: np.int64(15), 2: np.int64(65), 1: np.int64(39)}","{(0, 1): [(np.int64(15), 73), (73, 91), (91, np.int64(39))], (0, 2): [(np.int64(15), 8), (8, 1), (1, np.int64(65))]}","{(0, np.int64(15)): {'cpu': 19}, (2, np.int64(65)): {'cpu': 20}, (1, np.int64(39)): {'cpu': 4}}","{((0, 1), (np.int64(15), 73)): {'bw': 48.0}, ((0, 1), (73, 91)): {'bw': 48.0}, ((0, 1), (91, np.int64(39))): {'bw': 48.0}, ((0, 2), (np.int64(15), 8)): {'bw': 20.0}, ((0, 2), (8, 1)): {'bw': 20.0}, ((0, 2), (1, np.int64(65))): {'bw': 20.0}}",247.0,111.0,111.0,43.0,68.0,43.0,68.0,43.0,204.0,136.0,0.4493927125506073,146634.4676598753,65896.46117508567,266.7872922068246,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -55}, 2: {'cpu': -46}, 1: {'cpu': -75}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,3.0,2.0,"OrderedDict([((0, 1), 0), ((0, 2), 0)])",2.0,0.0
